0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.908065762009130584e-01,-9.897452741953471911e-01,-9.953263644567417190e-01,-9.937451936144905407e-01,-9.962981765932213962e-01,-9.973211936326212834e-01,-9.869960889981457264e-01,-9.771466334815550603e-01,-9.857391119570322324e-01,-9.884736913614708964e-01
-1.959951734027279624e+00,-1.961701834450468640e+00,-1.942882808141885853e+00,-1.951323559007899666e+00,-1.967840975530045444e+00,-1.956515675259645981e+00,-1.952001002658445117e+00,-1.922689537606244059e+00,-1.956113822084887932e+00,-1.939775499019460225e+00
-2.823553605855859683e+00,-2.788233092893382725e+00,-2.814303074679521899e+00,-2.816370354366606321e+00,-2.843497399503568168e+00,-2.797663974576060752e+00,-2.769823732220341395e+00,-2.779690136247784604e+00,-2.821838779665454044e+00,-2.830390907881822571e+00
-3.263211621716865185e+00,-3.251808868038846612e+00,-3.265119004760475896e+00,-3.284888770293723503e+00,-3.276366478959981343e+00,-3.219104730648515655e+00,-3.232165634378565855e+00,-3.232639888230610659e+00,-3.240272548010419751e+00,-3.301356707981958571e+00
-2.820066110141509430e+00,-2.822879141292995442e+00,-2.826293507781647119e+00,-2.830540324954352371e+00,-2.824020780593935687e+00,-2.805993069237533888e+00,-2.835216313595416704e+00,-2.826814502581014743e+00,-2.793646043126555956e+00,-2.828358148586202603e+00
-1.959875306310203680e+00,-1.941908564579760688e+00,-1.938590294146195880e+00,-1.958156994607549217e+00,-1.935831814272208184e+00,-1.940788977952380367e+00,-1.966682315360581246e+00,-1.929909589011628679e+00,-1.947881134016018034e+00,-1.957723187079154714e+00
-9.875792953054658430e-01,-9.834639588428744084e-01,-9.831086655236437322e-01,-9.890244806028478664e-01,-9.810458476479370082e-01,-9.887292206966146191e-01,-9.913127028232580074e-01,-9.754798603457002226e-01,-9.861836723568189189e-01,-9.792162837351505722e-01
8.127125054886441546e-04,6.051888480498313072e-04,3.919719344565475438e-03,1.815955469138597067e-03,9.262088210643559805e-03,1.201292921600982666e-04,1.068925928525810143e-03,3.794058928925370111e-03,3.590037852552185882e-07,2.081066514332707840e-03
9.999985573064756883e-01,9.999985573076923817e-01,9.999985573065295341e-01,9.999985573082762480e-01,9.999985573071610290e-01,9.999985573073792988e-01,9.999985573069302136e-01,9.999985573066709765e-01,9.999985573069720690e-01,9.999985573080421020e-01
