rad_num,ave,std
1,0.0,0.0
2,0.006101565920945506,0.0026971903923309376
3,0.03356348489466141,0.006513584348659771
4,0.13433058022522765,0.012910240655160702
5,0.5498861626238789,0.021204633326157993
6,1.452984987272761,0.016469733704612344
7,1.863682233678477,0.012292111994295774
8,1.9662760047195882,0.005221697743035408
9,1.9930152326977855,0.0025933343209743344
10,1.999995671919924,3.754458456311369e-15
