rad_num,ave,std
1,0.0,0.0
2,-0.9936409850093441,0.0018037152379123953
3,-1.9603910949574157,0.006061859210180893
4,-2.818875681009301,0.010330939840850298
5,-3.2762960800447325,0.017271920881083352
6,-2.8145048175158367,0.015481664417524667
7,-1.9543353190838075,0.013520866042124916
8,-0.9903820774382442,0.0037606308953324393
9,0.0016298730433890074,0.000947245660340718
10,0.9999985573071907,5.822625953273958e-13
