rad_num,ave,std
1,0.0,0.0
2,0.00424619402712807,0.0018542618849629808
3,0.028367715957527295,0.00490876457945459
4,0.13773208228704906,0.00897273629195168
5,0.5432945015528654,0.016428627294721714
6,1.4583576222028265,0.019278345419268504
7,1.8603571953530693,0.011066423926404651
8,1.9662333459786907,0.00634913762083191
9,1.994242543861191,0.0016073450095344909
10,1.9999956719199639,3.2428612254415893e-13
