rad_num,ave,std
0,1.9980468750000682,5.825469851160757e-13
1,1.992187500000068,5.828489011339737e-13
2,1.9687500000000682,5.82672980163549e-13
3,1.8750000000000682,5.827082134505987e-13
4,1.500000000000068,5.826844625230507e-13
5,0.8331616593383206,0.015878941670830236
6,0.4287325114912866,0.012957331400842887
7,0.20941991248811026,0.01553302587547505
8,0.09002641122124735,0.012102084385913332
9,5.117961610245572e-13,2.866123482617529e-13
