rad_num,ave,std
0,1.9980468750000928,1.610183210886888e-14
1,1.992187500000093,1.6143879705419307e-14
2,1.968750000000093,1.627512735589449e-14
3,1.875000000000093,1.6246019123598248e-14
4,1.530429328732817,0.023978164497344027
5,1.0018205786938768,0.08039604911539297
6,0.634185891259105,0.09126182296399743
7,0.4063321093239649,0.08085123676573507
8,0.2803549509416207,0.0744328755312193
9,9.309220081113044e-14,1.6192917695915752e-14
