rad_num,ave,std
1,0.0,0.0
2,-0.9907564653178073,0.0041836993622965425
3,-1.9530178077531055,0.011739267264585138
4,-2.8045757625635153,0.009871774923269495
5,-3.262373892982935,0.017647186411948203
6,-2.806769170567982,0.008246929608110303
7,-1.9479516337828813,0.0058545299084017165
8,-0.9851053149537421,0.004737270119444617
9,0.003719428289749649,0.0013768361838035251
10,0.9999985573072483,1.6176561337167438e-13
