rad_num,ave,std
1,0.0,0.0
2,0.024306954031674176,0.07292086228127236
3,0.14509765163919658,0.25367025552716
4,0.4637057106320219,0.6674310193874126
5,0.5703692621003047,0.6587041461329425
6,0.7767277160662415,0.5570544955742274
7,1.233033193035794,0.6692135313639042
8,1.2490455281679547,0.6852659474887066
9,1.7147008213274202,0.4930636322890329
10,1.9999956719199257,3.572089744386312e-15
