rad_num,ave,std
0,1.9980468749999993,7.49708873476879e-16
1,1.9921874999999996,5.01447318807467e-16
2,1.9687499999999996,6.280369834735101e-16
3,1.8749999999999996,5.393444713726544e-16
4,1.5001171634227748,0.00035149026832504614
5,0.8316532558331569,0.008342099724105908
6,0.42462166214065666,0.021833579321521152
7,0.2126703610994356,0.009837671024685276
8,0.10562660288614353,0.015027800412195898
9,6.395978897297367e-16,3.911491818670037e-16
