rad_num,ave,std
1,0.0,0.0
2,0.005654661501047586,0.002131925212668486
3,0.0327263898536518,0.008155260775387745
4,0.14291856386118035,0.011264073839036616
5,0.5495051531725796,0.022100810967008246
6,1.4618365378830025,0.031023603123239898
7,1.8600952702221172,0.01570203308831238
8,1.9659634748310275,0.00516360068312658
9,1.9931445698601031,0.0032822469377731447
10,1.9999956719199958,9.09677208896932e-14
