rad_num,ave,std
1,0.0,0.0
2,-0.9919853960921536,0.0034710644832037594
3,-1.955833067102279,0.008219871613500258
4,-2.820852188046749,0.015129556593753457
5,-3.272359562692872,0.027089114107728438
6,-2.8185422801799036,0.01341809969570882
7,-1.9559721978826086,0.006895022400902971
8,-0.9882988367553633,0.0037351685129963265
9,0.0030870544822304224,0.002012101044654313
10,0.9999985573071208,3.749530696665347e-15
