rad_num,ave,std
0,1.9980468750000078,5.0239229569901424e-14
1,1.9921875000000078,5.006527310052249e-14
2,1.9687500000000075,5.025659700507048e-14
3,1.8750000000000075,5.0218076364132254e-14
4,1.5050805829034428,0.006019692974991132
5,0.9063979717303237,0.05816093444923986
6,0.5149971748912916,0.09371293468143217
7,0.3479870384032823,0.14010250754815007
8,0.21724804106040496,0.17758558339881683
9,3.8191669342528834e-14,3.5544593650885566e-14
