rad_num,ave,std
1,0.0,0.0
2,-0.9168052115304389,0.045495328926289845
3,-1.7886922334657214,0.0917189085262951
4,-2.544557455300242,0.11974261970532894
5,-2.920198450431868,0.16387788945462933
6,-2.5688041602368106,0.15350242914563672
7,-1.8060799659754267,0.10104709398842802
8,-0.9109678062651889,0.06343833400840031
9,0.042175682391926275,0.03514505918134871
10,0.999998557307215,1.8811778280698132e-14
