rad_num,ave,std
1,0.0,0.0
2,0.0414370578647643,0.016175470469303017
3,0.1036629728254261,0.02625472285166201
4,0.24473944780104775,0.031219951684820977
5,0.62946886294531,0.025610853512179895
6,1.3581794656312909,0.04060962796947575
7,1.767018618356741,0.0408084002735191
8,1.9096493236008079,0.022258017433825193
9,1.9712042699701773,0.010389080827923869
10,1.9999956719199783,1.1568289510125817e-14
