rad_num,ave,std
0,1.9980468749999993,6.240994087105632e-16
1,1.9921874999999996,5.747482092719373e-16
2,1.9706525401500667,0.0029475260156537394
3,1.9059247367138987,0.02285228899914622
4,1.77983456839397,0.06214714028667781
5,1.5869914682186919,0.1120838063728838
6,1.4116732877317353,0.17908832862326632
7,1.212681141603784,0.199125499198206
8,0.6684698773006126,0.26631715909888987
9,7.11002260786795e-16,2.47714607071346e-16
